"","Start_Date","mean","q10","q50","q90"
"335",2020-11-30,57514.767245981,45966.796401955,57521.1787312017,64586.102520987
"336",2020-12-01,58234.9323517737,49237.4502191207,57260.9065972812,63841.0439837786
"337",2020-12-02,53573.8929386826,45021.2855866548,53315.3717423097,58882.0935029537
"338",2020-12-03,51095.0941809175,42326.8173231369,50401.0078794736,56247.0278842326
"339",2020-12-04,48709.8119190518,40488.550784513,48156.5257831359,53291.0096929394
"340",2020-12-05,41571.5959466716,35617.0079304721,41138.0048893877,46798.2304987361
"341",2020-12-06,51658.009731203,43405.3057572097,51301.7339388965,57354.3208525852
"342",2020-12-07,57247.6158450219,45266.9801742004,57276.1650440334,63571.1256062455
"343",2020-12-08,58238.0454855572,48385.7027961209,57700.2221740465,64851.1110764888
"344",2020-12-09,53884.9569621645,45519.854655749,53608.7575685815,59616.4055400854
"345",2020-12-10,50854.3191204146,40952.4935336603,50715.5513433181,56702.6647884686
"346",2020-12-11,48291.3470150859,39676.4104728615,48191.4331661052,53500.2127721675
"347",2020-12-12,41682.8999818328,33974.8320899629,41215.9539716605,46935.1029458871
"348",2020-12-13,51704.7076519082,41602.44949772,51505.9798277966,57437.3159925446
"349",2020-12-14,57600.8190967504,46648.6267874971,56968.0061668801,65058.5391703129
"350",2020-12-15,58426.1263057512,47600.5965517433,58013.0649022248,64657.3692160977
"351",2020-12-16,53586.6616666968,44249.1459996096,53265.924874211,58884.1030412203
"352",2020-12-17,50945.1588429095,42413.0136481854,50753.4559884721,56725.7506350754
"353",2020-12-18,48637.2144483752,40229.7810434866,48675.4925068759,54520.178759097
"354",2020-12-19,41928.7037140394,34739.0526504429,41874.1130219137,47527.1400595855
"355",2020-12-20,51532.5336030149,41702.4799899827,51156.7995090609,57894.5787812224
"356",2020-12-21,57511.0261143515,45769.9360219047,57050.0755823011,66180.34255558
"357",2020-12-22,58313.596116199,47573.3467033249,58138.2605914776,64748.8049488055
"358",2020-12-23,53695.4437244847,43946.4573284818,53551.9936814707,59094.1051451572
"359",2020-12-24,51282.2383898118,41592.0556005214,50957.9692269835,57134.3745673349
"360",2020-12-25,48844.8418089227,39424.4571514977,48465.9067272526,53383.2926831989
"361",2020-12-26,41787.1730472043,33930.6493478059,41321.224018834,48055.6828298
"362",2020-12-27,51589.6695527451,41540.0927851335,51304.8555614253,58681.3437648588
"363",2020-12-28,57513.061280694,45538.6134709393,57155.8793902796,64453.9981851032
"364",2020-12-29,58331.0258026528,47248.9513659168,58415.1431053398,64491.8032424583
"365",2020-12-30,53535.367965933,44473.740563743,53224.7527057319,60430.9509618273
