"","Start_Date","mean","q10","q50","q90"
"334",2020-11-29,19006.7527359094,17608.1827163223,18986.8741672454,20352.1956676739
"335",2020-11-30,26860.8716244239,22160.3510360426,27427.6983711777,28899.2877081672
"336",2020-12-01,21377.3287989197,17575.830307777,21323.6164946913,23543.1245525005
"337",2020-12-02,23532.9108875453,16856.4749489695,24325.363719494,26783.692314346
"338",2020-12-03,24009.926062037,19948.0906791865,24294.5418341116,26892.3688778399
"339",2020-12-04,22638.0497185423,20227.9651678654,22335.5510588518,24975.0273550342
"340",2020-12-05,17268.8033179705,15263.8999395851,17397.9243395024,18764.6680619484
"341",2020-12-06,17905.1928595869,16077.9088381128,18234.7501769159,19513.0707479155
"342",2020-12-07,28052.7048852266,24247.6523542018,27578.2853250376,32318.2734323479
"343",2020-12-08,21506.0954364988,19079.9521331366,21866.4374544299,23302.570824647
"344",2020-12-09,24494.2321193485,22280.2230960709,24383.9954678098,26749.7675435613
"345",2020-12-10,25020.1561597925,22699.821027712,25014.4237502075,27061.2253885168
"346",2020-12-11,24341.9981486345,21238.3893314641,24943.647519688,26367.1228951622
"347",2020-12-12,17745.4558058198,15431.1667955882,17473.4511369462,20209.9999346787
"348",2020-12-13,18023.3684029385,15722.3561154511,17600.3686647113,20305.408750764
"349",2020-12-14,26275.7895451019,24489.8330501032,26160.2076233123,28444.6148525931
"350",2020-12-15,22272.7137172287,20039.225993039,22042.7108362402,23715.4900434395
"351",2020-12-16,25633.9921784249,23016.1278112759,25625.233886965,27995.5471253212
"352",2020-12-17,26290.1266929931,24170.4880960626,26059.3758177186,28338.0476162111
"353",2020-12-18,24335.2582064846,21056.748160343,24620.9867785324,26318.585130934
"354",2020-12-19,18440.6024841791,16327.3202662866,18173.4666326787,21399.0128781429
"355",2020-12-20,18844.6238690133,16830.2703156811,18564.5783461079,21010.8382686475
"356",2020-12-21,25976.5607129174,23532.1659393638,25461.5550842552,28497.7120618646
"357",2020-12-22,21727.8251122225,19664.4956249319,21768.126665668,23009.435140231
"358",2020-12-23,24690.7783468007,22374.9418933648,24639.7858926956,26968.2210850107
"359",2020-12-24,25869.9109356826,23389.7059705177,26237.9149520203,28001.0062202375
"360",2020-12-25,24445.5758623485,19566.9022254454,24514.5569821762,28886.1067861046
"361",2020-12-26,18394.5236978935,15577.9944249817,18546.5345446649,20718.1236534542
"362",2020-12-27,18829.9020487751,16676.7548946373,18579.6778163829,21453.8352988922
"363",2020-12-28,26758.5064096994,23664.5118377273,26596.4749571497,29776.6210771089
"364",2020-12-29,20828.1881344508,17726.1428474086,20974.8420302697,22630.5992593808
"365",2020-12-30,24640.4844508441,22178.8650167478,25072.9554149971,26108.8826428802
